nome_clietne;Via;Città;Cap;Provincia;titolare_azienda;recapiti_mail;ANNO;IMPONIBILE
GEVAERT BANDWEVERIJ NV;INDUSTRIELAAN 18-22;DEINZE - BELGIUM;B9800;;STEFAN KINDEKENSstefan.kindekens@ge;"stefan.kindekens@gevaertband.be; ilse.dick@gevaertband.be; fien.hautekiet@gevaertband.be;";2017;47306,7
GEVAERT BANDWEVERIJ NV;INDUSTRIELAAN 18-22;DEINZE - BELGIUM;B9800;;STEFAN KINDEKENSstefan.kindekens@ge;"stefan.kindekens@gevaertband.be; ilse.dick@gevaertband.be; fien.hautekiet@gevaertband.be;";2018;93465,22
GEVAERT BANDWEVERIJ NV;INDUSTRIELAAN 18-22;DEINZE - BELGIUM;B9800;;STEFAN KINDEKENSstefan.kindekens@ge;"stefan.kindekens@gevaertband.be; ilse.dick@gevaertband.be; fien.hautekiet@gevaertband.be;";2019;54908,55
GEVAERT BANDWEVERIJ NV;INDUSTRIELAAN 18-22;DEINZE - BELGIUM;B9800;;STEFAN KINDEKENSstefan.kindekens@ge;"stefan.kindekens@gevaertband.be; ilse.dick@gevaertband.be; fien.hautekiet@gevaertband.be;";2020;37760,99
GEVAERT BANDWEVERIJ NV;INDUSTRIELAAN 18-22;DEINZE - BELGIUM;B9800;;STEFAN KINDEKENSstefan.kindekens@ge;"stefan.kindekens@gevaertband.be; ilse.dick@gevaertband.be; fien.hautekiet@gevaertband.be;";2021;33955,92
GEVAERT BANDWEVERIJ NV;INDUSTRIELAAN 18-22;DEINZE - BELGIUM;B9800;;STEFAN KINDEKENSstefan.kindekens@ge;"stefan.kindekens@gevaertband.be; ilse.dick@gevaertband.be; fien.hautekiet@gevaertband.be;";2022;37609,4
GEVAERT BANDWEVERIJ NV;INDUSTRIELAAN 18-22;DEINZE - BELGIUM;B9800;;STEFAN KINDEKENSstefan.kindekens@ge;"stefan.kindekens@gevaertband.be; ilse.dick@gevaertband.be; fien.hautekiet@gevaertband.be;";2023;26734,44
GEVAERT BANDWEVERIJ NV;INDUSTRIELAAN 18-22;DEINZE - BELGIUM;B9800;;STEFAN KINDEKENSstefan.kindekens@ge;"stefan.kindekens@gevaertband.be; ilse.dick@gevaertband.be; fien.hautekiet@gevaertband.be;";2024;33769,07
GEVAERT BANDWEVERIJ NV;INDUSTRIELAAN 18-22;DEINZE - BELGIUM;B9800;;STEFAN KINDEKENSstefan.kindekens@ge;"stefan.kindekens@gevaertband.be; ilse.dick@gevaertband.be; fien.hautekiet@gevaertband.be;";2025;9657,8
GIANNI DALE' S.R.L.;VIA PARENZO, 8;BRESCIA;25125;BS;ENZO - PIERO - LORELLA;enzo.dale@giannidale.it ;2011;908,52
GIANTEX SRL;Via Lavoro e Industria, 880;Rudiano;25030;BS;Gianluca Dotti;info@giantexfilati.it;2016;1599,23
GIANTEX SRL;Via Lavoro e Industria, 880;Rudiano;25030;BS;Gianluca Dotti;info@giantexfilati.it;2018;1516,62
GIANTEX SRL;Via Lavoro e Industria, 880;Rudiano;25030;BS;Gianluca Dotti;info@giantexfilati.it;2019;20534,81
GIANTEX SRL;Via Lavoro e Industria, 880;Rudiano;25030;BS;Gianluca Dotti;info@giantexfilati.it;2020;4760,69
GIANTEX SRL;Via Lavoro e Industria, 880;Rudiano;25030;BS;Gianluca Dotti;info@giantexfilati.it;2021;4424,83
GIEFFE SRL;VIA CANOVA 10/A;RONCOLEVA' di TREVENZUOLO;37060;VR;Cristiano Bonato;mauro@gieffeverona.com;2010;564,62
GILMATEX SRL;Via Padania 9/A;San Vendemiano ;31020;TV;Marta Ulian;administration@gilmatex.it;2019;9720,09
GIRARDI SRL;VIA MAZZACURATI;REGGIO EMILIA;42100;RE;GIRARDI PIETRO;info@girardi.net;2010;1911,93
GIRARDI SRL;VIA MAZZACURATI;REGGIO EMILIA;42100;RE;GIRARDI PIETRO;info@girardi.net;2012;2491,19
GIRARDI SRL;VIA MAZZACURATI;REGGIO EMILIA;42100;RE;GIRARDI PIETRO;info@girardi.net;2013;722,8
GIRARDI SRL;VIA MAZZACURATI;REGGIO EMILIA;42100;RE;GIRARDI PIETRO;info@girardi.net;2014;1525,67
GIRARDI SRL;VIA MAZZACURATI;REGGIO EMILIA;42100;RE;GIRARDI PIETRO;info@girardi.net;2016;1919,06
GIRARDI SRL;VIA MAZZACURATI;REGGIO EMILIA;42100;RE;GIRARDI PIETRO;info@girardi.net;2017;506,8
GIRARDI SRL;VIA MAZZACURATI;REGGIO EMILIA;42100;RE;GIRARDI PIETRO;info@girardi.net;2019;1742,58
GIRARDI SRL;VIA MAZZACURATI;REGGIO EMILIA;42100;RE;GIRARDI PIETRO;info@girardi.net;2020;591,26
GLORIA MED SPA;VIA A. DIAZ 7;MENAGGIO;22017;CO;ING. PEROSCHI - GABRIELE M- MARCO M;m.malinverno@gloriamed.it;2010;55095,65
GLORIA MED SPA;VIA A. DIAZ 7;MENAGGIO;22017;CO;ING. PEROSCHI - GABRIELE M- MARCO M;m.malinverno@gloriamed.it;2011;56292,62
GLORIA MED SPA;VIA A. DIAZ 7;MENAGGIO;22017;CO;ING. PEROSCHI - GABRIELE M- MARCO M;m.malinverno@gloriamed.it;2012;79813,12
GLORIA MED SPA;VIA A. DIAZ 7;MENAGGIO;22017;CO;ING. PEROSCHI - GABRIELE M- MARCO M;m.malinverno@gloriamed.it;2013;57020,3
GLORIA MED SPA;VIA A. DIAZ 7;MENAGGIO;22017;CO;ING. PEROSCHI - GABRIELE M- MARCO M;m.malinverno@gloriamed.it;2014;18797,28
GLORIA MED SPA;VIA A. DIAZ 7;MENAGGIO;22017;CO;ING. PEROSCHI - GABRIELE M- MARCO M;m.malinverno@gloriamed.it;2024;8133,98
GLORIA MED SPA;VIA A. DIAZ 7;MENAGGIO;22017;CO;ING. PEROSCHI - GABRIELE M- MARCO M;m.malinverno@gloriamed.it;2025;7880,65
GRUPPO DONDI SPA;VIA BUDRIONE MIGLIARINA PARTE EST, 2/A;FOSSOLI;41012;MO;GUIDO CAPELLI - CINZIA MANNINA;"info@dondijersey.com; fatture@dondijersey.com";2022;806,14
GRUPPO DONDI SPA;VIA BUDRIONE MIGLIARINA PARTE EST, 2/A;FOSSOLI;41012;MO;GUIDO CAPELLI - CINZIA MANNINA;"info@dondijersey.com; fatture@dondijersey.com";2024;1388,56
HAINE OÜ;Puiestee 13b;Tartu;50303;;Olga Truuse ;olga@haine.ee;2025;61,54
HENITEX INTERNATIONAL;ZI DE LA VILLETTE, 999 RUE LOUISE MICHEL;RIORGES;42153;;PIERRE GUERIN;"pierre.guerin@henitex.fr;maud.haudricourt@henitex.fr;";2023;402,29
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2010;1427,04
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2012;1583,91
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2013;13472,4
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2014;197357,55
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2015;189821,31
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2016;160049,37
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2017;153536,86
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2018;253357,39
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2019;255474,85
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2020;378682,6
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2021;319322,6
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2022;395733,94
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2023;159051,64
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2024;57138,45
I.R.T.E. SRL;VIA NOVA 66;TRECATE;28069;NO;ZANOTTI ENRICO comm.MAURA prod. MAT;info@irtetrecate.it;2025;33544,59
IHLE STRUMPF GMBH;Reuterweg 1 Gewerbepark Heinzebank;Wolkenstein - Germany;9429;;Alexander Burow ;invoice@ihle-strumpf.de ;2022;3016,95
IHLE STRUMPF GMBH;Reuterweg 1 Gewerbepark Heinzebank;Wolkenstein - Germany;9429;;Alexander Burow ;invoice@ihle-strumpf.de ;2023;2448,96
IHLE STRUMPF GMBH;Reuterweg 1 Gewerbepark Heinzebank;Wolkenstein - Germany;9429;;Alexander Burow ;invoice@ihle-strumpf.de ;2024;4020,27
IHLE STRUMPF GMBH;Reuterweg 1 Gewerbepark Heinzebank;Wolkenstein - Germany;9429;;Alexander Burow ;invoice@ihle-strumpf.de ;2025;4657,26
IL GABBIANO SRL;VIA DELLA STAMPA 8;SONCINO;26029;CR;STEFANO, EMANUELA;emanuela@calzificiogabbiano.it;2010;30477,43
IL GABBIANO SRL;VIA DELLA STAMPA 8;SONCINO;26029;CR;STEFANO, EMANUELA;emanuela@calzificiogabbiano.it;2011;33519,38
IL GABBIANO SRL;VIA DELLA STAMPA 8;SONCINO;26029;CR;STEFANO, EMANUELA;emanuela@calzificiogabbiano.it;2012;1174,38
ILUNA GROUP SRL;VIA VERDI 11;BERGAMO;24121;BG;marco leidi 3357479023;"natascia.c@iluna.com; marco.l@iluna.com";2010;579,45
ILUNA GROUP SRL;VIA VERDI 11;BERGAMO;24121;BG;marco leidi 3357479023;"natascia.c@iluna.com; marco.l@iluna.com";2012;4750
ILUNA GROUP SRL;VIA VERDI 11;BERGAMO;24121;BG;marco leidi 3357479023;"natascia.c@iluna.com; marco.l@iluna.com";2013;9383,6
ILUNA GROUP SRL;VIA VERDI 11;BERGAMO;24121;BG;marco leidi 3357479023;"natascia.c@iluna.com; marco.l@iluna.com";2014;6666,2
ILUNA GROUP SRL;VIA VERDI 11;BERGAMO;24121;BG;marco leidi 3357479023;"natascia.c@iluna.com; marco.l@iluna.com";2015;4817,83
ILUNA GROUP SRL;VIA VERDI 11;BERGAMO;24121;BG;marco leidi 3357479023;"natascia.c@iluna.com; marco.l@iluna.com";2016;5103,14
ILUNA GROUP SRL;VIA VERDI 11;BERGAMO;24121;BG;marco leidi 3357479023;"natascia.c@iluna.com; marco.l@iluna.com";2017;6824,65
ILUNA GROUP SRL;VIA VERDI 11;BERGAMO;24121;BG;marco leidi 3357479023;"natascia.c@iluna.com; marco.l@iluna.com";2018;19541
IN LINE DI SMUSSI CHRISTIAN & C. S.N.C.;VIA ARTIGIANALE 41;BOTTICINO SERA ;25082;BS;EMANUELA ANDREA;"inline@wz-international.com; contabilita@wz-international.com;";2010;21234,19
IN LINE DI SMUSSI CHRISTIAN & C. S.N.C.;VIA ARTIGIANALE 41;BOTTICINO SERA ;25082;BS;EMANUELA ANDREA;"inline@wz-international.com; contabilita@wz-international.com;";2011;2414,62
IN LINE DI SMUSSI CHRISTIAN & C. S.N.C.;VIA ARTIGIANALE 41;BOTTICINO SERA ;25082;BS;EMANUELA ANDREA;"inline@wz-international.com; contabilita@wz-international.com;";2012;1565,37
IN LINE DI SMUSSI CHRISTIAN & C. S.N.C.;VIA ARTIGIANALE 41;BOTTICINO SERA ;25082;BS;EMANUELA ANDREA;"inline@wz-international.com; contabilita@wz-international.com;";2025;315,74
INCANTO FASHION GROUP SRL;VIA COLLI STORICI 5/7;DESENZANO DEL GARDA;25010;BS;ANDREA PIZZOCOLO;andrea.pizzocolo@incanto.eu;2013;115,21
INCANTO INDUSTRIES DOO;Marsala Tita 45;Celarevo - Serbia;21413;;ANDREA PIZZOCOLO 340.8102946.;"ivana.vujic@realknitting.eu;petar.krajisnik@realknitting.eu";2023;17050,08
INCANTO INDUSTRIES DOO;Marsala Tita 45;Celarevo - Serbia;21413;;ANDREA PIZZOCOLO 340.8102946.;"ivana.vujic@realknitting.eu;petar.krajisnik@realknitting.eu";2024;10825,81
INCANTO INDUSTRIES DOO;Marsala Tita 45;Celarevo - Serbia;21413;;ANDREA PIZZOCOLO 340.8102946.;"ivana.vujic@realknitting.eu;petar.krajisnik@realknitting.eu";2025;8775,46
INNEX SRL;VIA DELL'UNIONE EUROPEA, 6;BARLETTA;76121;BT;PIETRO DITERLIZZI +39 3804534464;lucia.scaraggi@innex.it;2022;76,4
INNEX SRL;VIA DELL'UNIONE EUROPEA, 6;BARLETTA;76121;BT;PIETRO DITERLIZZI +39 3804534464;lucia.scaraggi@innex.it;2023;806,4
INNOVAZIONE SALUTE E BENESSERE - ISB INDUSTRIE SRL;VIA MORIGI 13;MILANO;20123;MI;ERIC LARSEN;"carlottalucchini@gmail.com; dott.nikidragonetti@gmail.com;";2020;3067,23
INSOCKS SRL;VIA DELL'INDUSTRIA, 28 - Z.I. PALUDI;ALPAGO ;32016;BL;0437983887 NORA;"info@insocks.it; alma.fagherazzi@intersocks.com";2015;2871,69
INSOCKS SRL;VIA DELL'INDUSTRIA, 28 - Z.I. PALUDI;ALPAGO ;32016;BL;0437983887 NORA;"info@insocks.it; alma.fagherazzi@intersocks.com";2016;28665,03
INSOCKS SRL;VIA DELL'INDUSTRIA, 28 - Z.I. PALUDI;ALPAGO ;32016;BL;0437983887 NORA;"info@insocks.it; alma.fagherazzi@intersocks.com";2017;24827,23
INSOCKS SRL;VIA DELL'INDUSTRIA, 28 - Z.I. PALUDI;ALPAGO ;32016;BL;0437983887 NORA;"info@insocks.it; alma.fagherazzi@intersocks.com";2018;27405,91
INSOCKS SRL;VIA DELL'INDUSTRIA, 28 - Z.I. PALUDI;ALPAGO ;32016;BL;0437983887 NORA;"info@insocks.it; alma.fagherazzi@intersocks.com";2019;38503,62
INSOCKS SRL;VIA DELL'INDUSTRIA, 28 - Z.I. PALUDI;ALPAGO ;32016;BL;0437983887 NORA;"info@insocks.it; alma.fagherazzi@intersocks.com";2020;26087,32
INSOCKS SRL;VIA DELL'INDUSTRIA, 28 - Z.I. PALUDI;ALPAGO ;32016;BL;0437983887 NORA;"info@insocks.it; alma.fagherazzi@intersocks.com";2021;10826,12
INTERKNIT SRL;LOC. PALUDI - ZONA INDUSTRIALE;ALPAGO;32016;BL;Nora Bortoluzzi 0437983887;"alma.fagherazzi@intersocks.com; stefano.deparis@interknit.it";2010;3506,57
INTERKNIT SRL;LOC. PALUDI - ZONA INDUSTRIALE;ALPAGO;32016;BL;Nora Bortoluzzi 0437983887;"alma.fagherazzi@intersocks.com; stefano.deparis@interknit.it";2015;3775,62
INTERKNIT SRL;LOC. PALUDI - ZONA INDUSTRIALE;ALPAGO;32016;BL;Nora Bortoluzzi 0437983887;"alma.fagherazzi@intersocks.com; stefano.deparis@interknit.it";2016;20750,35
INTERKNIT SRL;LOC. PALUDI - ZONA INDUSTRIALE;ALPAGO;32016;BL;Nora Bortoluzzi 0437983887;"alma.fagherazzi@intersocks.com; stefano.deparis@interknit.it";2017;14260,65
INTERKNIT SRL;LOC. PALUDI - ZONA INDUSTRIALE;ALPAGO;32016;BL;Nora Bortoluzzi 0437983887;"alma.fagherazzi@intersocks.com; stefano.deparis@interknit.it";2018;28033,87
INTERKNIT SRL;LOC. PALUDI - ZONA INDUSTRIALE;ALPAGO;32016;BL;Nora Bortoluzzi 0437983887;"alma.fagherazzi@intersocks.com; stefano.deparis@interknit.it";2019;18373,45
INTERKNIT SRL;LOC. PALUDI - ZONA INDUSTRIALE;ALPAGO;32016;BL;Nora Bortoluzzi 0437983887;"alma.fagherazzi@intersocks.com; stefano.deparis@interknit.it";2020;11619,88
INTERKNIT SRL;LOC. PALUDI - ZONA INDUSTRIALE;ALPAGO;32016;BL;Nora Bortoluzzi 0437983887;"alma.fagherazzi@intersocks.com; stefano.deparis@interknit.it";2021;20613,6
INTERSOCKS D.O.O.;RESKA CESTA 29;KOCEVJE - SLOVENIJA;1330;;MAJA TOMC;"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; andrea.antifora@intersocks.com";2019;5602,82
INTERSOCKS D.O.O.;RESKA CESTA 29;KOCEVJE - SLOVENIJA;1330;;MAJA TOMC;"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; andrea.antifora@intersocks.com";2020;7158,9
INTERSOCKS D.O.O.;RESKA CESTA 29;KOCEVJE - SLOVENIJA;1330;;MAJA TOMC;"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; andrea.antifora@intersocks.com";2021;15946,68
INTERSOCKS D.O.O.;RESKA CESTA 29;KOCEVJE - SLOVENIJA;1330;;MAJA TOMC;"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; andrea.antifora@intersocks.com";2022;6808,34
INTERSOCKS D.O.O.;RESKA CESTA 29;KOCEVJE - SLOVENIJA;1330;;MAJA TOMC;"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; andrea.antifora@intersocks.com";2023;3163,24
INTERSOCKS D.O.O.;RESKA CESTA 29;KOCEVJE - SLOVENIJA;1330;;MAJA TOMC;"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; andrea.antifora@intersocks.com";2024;2405,9
INTERSOCKS D.O.O.;RESKA CESTA 29;KOCEVJE - SLOVENIJA;1330;;MAJA TOMC;"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; andrea.antifora@intersocks.com";2025;1898,68
INTERSOCKS S.R.L. a Socio Unico;VIA TRENTINO 19-21, Z.I. S. GIACOMO DI VEGLIA;VITTORIO VENETO;31029;TV;INGRID-ROBERTA 0437983833 (X05-47);"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; elisa.covre@arklyz.com";2016;3718,46
INTERSOCKS S.R.L. a Socio Unico;VIA TRENTINO 19-21, Z.I. S. GIACOMO DI VEGLIA;VITTORIO VENETO;31029;TV;INGRID-ROBERTA 0437983833 (X05-47);"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; elisa.covre@arklyz.com";2017;4899,55
INTERSOCKS S.R.L. a Socio Unico;VIA TRENTINO 19-21, Z.I. S. GIACOMO DI VEGLIA;VITTORIO VENETO;31029;TV;INGRID-ROBERTA 0437983833 (X05-47);"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; elisa.covre@arklyz.com";2018;5716,28
INTERSOCKS S.R.L. a Socio Unico;VIA TRENTINO 19-21, Z.I. S. GIACOMO DI VEGLIA;VITTORIO VENETO;31029;TV;INGRID-ROBERTA 0437983833 (X05-47);"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; elisa.covre@arklyz.com";2019;5321,52
INTERSOCKS S.R.L. a Socio Unico;VIA TRENTINO 19-21, Z.I. S. GIACOMO DI VEGLIA;VITTORIO VENETO;31029;TV;INGRID-ROBERTA 0437983833 (X05-47);"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; elisa.covre@arklyz.com";2020;3478,12
INTERSOCKS S.R.L. a Socio Unico;VIA TRENTINO 19-21, Z.I. S. GIACOMO DI VEGLIA;VITTORIO VENETO;31029;TV;INGRID-ROBERTA 0437983833 (X05-47);"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; elisa.covre@arklyz.com";2021;2292,01
INTERSOCKS S.R.L. a Socio Unico;VIA TRENTINO 19-21, Z.I. S. GIACOMO DI VEGLIA;VITTORIO VENETO;31029;TV;INGRID-ROBERTA 0437983833 (X05-47);"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; elisa.covre@arklyz.com";2022;17792,34
INTERSOCKS S.R.L. a Socio Unico;VIA TRENTINO 19-21, Z.I. S. GIACOMO DI VEGLIA;VITTORIO VENETO;31029;TV;INGRID-ROBERTA 0437983833 (X05-47);"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; elisa.covre@arklyz.com";2023;14143,73
INTERSOCKS S.R.L. a Socio Unico;VIA TRENTINO 19-21, Z.I. S. GIACOMO DI VEGLIA;VITTORIO VENETO;31029;TV;INGRID-ROBERTA 0437983833 (X05-47);"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; elisa.covre@arklyz.com";2024;6657,32
INTERSOCKS S.R.L. a Socio Unico;VIA TRENTINO 19-21, Z.I. S. GIACOMO DI VEGLIA;VITTORIO VENETO;31029;TV;INGRID-ROBERTA 0437983833 (X05-47);"federico.altini@intersocks.com; roberta.cavallet@intersocks.com; elisa.covre@arklyz.com";2025;9534,89
INTERTES SRL;Via Sanguine, 4;Correggioverde;46030;MN;;administration@intertes.it ;2016;500,72
ITALIA JOB SRL;VIA ROMA 3;ORBASSANO;10043;TO;G.TOSCANO G. MUSSI  M. ALBESANO ;"toscano@italiajobsrl.it; mussi@italiajobsrl.it";2020;6271,46
ITALIAFILI SRL;C.DA SANTA CALCAGNA 70;ROCCA SAN GIOVANNI ;66020;CH;FLORIO FRANCO;info@litaliafili.com;2017;65
Johannes Breitfeld;Annaberger Str. 3;D-09471 Bärenstein - Germany;;;brigitte.wendler;brigitte.wendler@online.de;2024;379,91
KESSLER STRÜMPFE GMBH;Hauptstraße 74;Limbach-Oberfrohna;9212;;;"mail@kessler-struempfe.de; info@kessler-socks.com;";2025;545,54
KYORITSU ITALIA S.R.L.;Corso Buenos Aires 77;Milano;20124;MI;FABIANA LANTIERI;"f.lantieri@kyoritsu-seni.co.jp;";2025;3901,81
LA BLU SRL;VIA MONTE BIANCO Z.I.;MELISSANO ;73040;LE;PATRIZIA CORSANO;"patrizia.corsano@tiscali.it; ";2018;332,48
LA BLU SRL;VIA MONTE BIANCO Z.I.;MELISSANO ;73040;LE;PATRIZIA CORSANO;"patrizia.corsano@tiscali.it; ";2020;240,06
LA BLU SRL;VIA MONTE BIANCO Z.I.;MELISSANO ;73040;LE;PATRIZIA CORSANO;"patrizia.corsano@tiscali.it; ";2022;2800,48
LA BLU SRL;VIA MONTE BIANCO Z.I.;MELISSANO ;73040;LE;PATRIZIA CORSANO;"patrizia.corsano@tiscali.it; ";2023;30822,71
LA BLU SRL;VIA MONTE BIANCO Z.I.;MELISSANO ;73040;LE;PATRIZIA CORSANO;"patrizia.corsano@tiscali.it; ";2024;42716,64
LA BLU SRL;VIA MONTE BIANCO Z.I.;MELISSANO ;73040;LE;PATRIZIA CORSANO;"patrizia.corsano@tiscali.it; ";2025;25718,16
LA FILTOM SRL;VIA DRIZZA, 28/A;SOLARO ;20020;MI;;"lafiltom@lafiltom.it; barbara@lafiltom.it";2013;389,93
LA FILTOM SRL;VIA DRIZZA, 28/A;SOLARO ;20020;MI;;"lafiltom@lafiltom.it; barbara@lafiltom.it";2014;1373,63
LA FILTOM SRL;VIA DRIZZA, 28/A;SOLARO ;20020;MI;;"lafiltom@lafiltom.it; barbara@lafiltom.it";2018;686,36
LABORATORIO GRAZIA SRL;VIA FURA 122;BRESCIA;25125;BS;SIG.RA LUCIA GENTILINI;grazialaboratorio@gmail.com;2010;1916,72
LABORATORIO GRAZIA SRL;VIA FURA 122;BRESCIA;25125;BS;SIG.RA LUCIA GENTILINI;grazialaboratorio@gmail.com;2011;1049,06
LABORATORIO GRAZIA SRL;VIA FURA 122;BRESCIA;25125;BS;SIG.RA LUCIA GENTILINI;grazialaboratorio@gmail.com;2014;800,32
LEGS SP. Z.O.O.;UL. ZGIERSKA 48/52;ALEKSANDROW LODZKI POLAND;95070;;VITTORIO SPAGARINO;v.spagarino@legs.com.pl;2011;1123,19
LEMUR SPA;VIA VOLTA 27;ALA;38061;TN;THOMAS KLOTZ;ornella.passerini@lemur-italy.com;2015;264,27
LEMUR SPA;VIA VOLTA 27;ALA;38061;TN;THOMAS KLOTZ;ornella.passerini@lemur-italy.com;2023;13911,5
LENZI EGISTO SPA;VIA G. DI VITTORIO 39;VAIANO;59021;PO;"EMANUELE PARTENZI; MIRIA GIANOTTI";miria.gianotti@lenziegisto.it;2012;309,43
LIABEL SPA;Via Salvo D'Acquisto, 8;Biella;13900;BI;ALESSANDRA ZORZAN;azorzan@liabel.it;2010;3471,98
LIABEL SPA;Via Salvo D'Acquisto, 8;Biella;13900;BI;ALESSANDRA ZORZAN;azorzan@liabel.it;2011;928,51
LIABEL SPA;Via Salvo D'Acquisto, 8;Biella;13900;BI;ALESSANDRA ZORZAN;azorzan@liabel.it;2014;1039,8
LIABEL SPA;Via Salvo D'Acquisto, 8;Biella;13900;BI;ALESSANDRA ZORZAN;azorzan@liabel.it;2015;1147,8
LIABEL SPA;Via Salvo D'Acquisto, 8;Biella;13900;BI;ALESSANDRA ZORZAN;azorzan@liabel.it;2016;1046,4
LIABEL SPA;Via Salvo D'Acquisto, 8;Biella;13900;BI;ALESSANDRA ZORZAN;azorzan@liabel.it;2017;1059,84
LIABEL SPA;Via Salvo D'Acquisto, 8;Biella;13900;BI;ALESSANDRA ZORZAN;azorzan@liabel.it;2018;2689,4
LIABEL SPA;Via Salvo D'Acquisto, 8;Biella;13900;BI;ALESSANDRA ZORZAN;azorzan@liabel.it;2019;1223,28
LIABEL SPA;Via Salvo D'Acquisto, 8;Biella;13900;BI;ALESSANDRA ZORZAN;azorzan@liabel.it;2021;835,38
LIABEL SPA;Via Salvo D'Acquisto, 8;Biella;13900;BI;ALESSANDRA ZORZAN;azorzan@liabel.it;2022;656
LIMONTA & LIMONTA S.R.L.;Via Marzabotto 12,14,16;Vimercate;20871;MB;SIG. RENZO;info@limontaelimonta.com;2024;2154,69
LINEA SPRINT SPA;VIA ROSSINI 8;TREVIGLIO ;24047;BG;ANNA;linea8@lineasprint.it;2010;3020,17
LINEA SPRINT SPA;VIA ROSSINI 8;TREVIGLIO ;24047;BG;ANNA;linea8@lineasprint.it;2011;3287,44
LINEA SPRINT SPA;VIA ROSSINI 8;TREVIGLIO ;24047;BG;ANNA;linea8@lineasprint.it;2012;2237,49
LINEA SPRINT SPA;VIA ROSSINI 8;TREVIGLIO ;24047;BG;ANNA;linea8@lineasprint.it;2013;2817,71
LINEA SPRINT SPA;VIA ROSSINI 8;TREVIGLIO ;24047;BG;ANNA;linea8@lineasprint.it;2014;304
LUCIO ZHEN;VIA BOTTEGHINO 124;CASTIGLIONE D/STIVIERE;46043;MN;LUCIO;;2018;12475,64
LUCIO ZHEN;VIA BOTTEGHINO 124;CASTIGLIONE D/STIVIERE;46043;MN;LUCIO;;2022;350,26
LUIGI DI FOCENZA di Conti Ferdinando;VIA AUSTRIA 8/A;CASTEL GOFFREDO;46042;MN;STEFANO;;2010;156
LUTI SOCIETA' COOPERATIVA;VIA DE GASPERI 38;MELISSANO;73040;LE;;info@luticalze.it;2019;201,4
La R.T.B. Di Dettali Riccardo ;Via Cavour 97/a;Castiglione delle Stiviere;46043;MN;Riccardo - St 339 7206431;lartbfilati@gmail.com;2010;7324,02
La R.T.B. Di Dettali Riccardo ;Via Cavour 97/a;Castiglione delle Stiviere;46043;MN;Riccardo - St 339 7206431;lartbfilati@gmail.com;2018;1091,79
La R.T.B. Di Dettali Riccardo ;Via Cavour 97/a;Castiglione delle Stiviere;46043;MN;Riccardo - St 339 7206431;lartbfilati@gmail.com;2020;206,4
