nome_cliente_22;codice_articolo_22;articolo_colore_22;unità_di_misura_22;quantita_22;imponibile_22
CALZIFICIO ILARY SRL;PF0355070/20XFL1029;70/2 ELAS RIT FLEXY PA 6 - VE108 COLDMOCHA;KG;39,0500004291534;472,51
CALZIFICIO ILARY SRL;PF0355070/20XFL1030;70/2 ELAS RIT FLEXY PA 6 - VE109 ICEBERGREEN;KG;39,7700004577637;481,22
CALZIFICIO ILARY SRL;PF0355070/20XFL1031;70/2 ELAS RIT FLEXY PA 6 - 018 DESERT;KG;42,3899993896484;512,91
CALZIFICIO ILARY SRL;PR03550006;;;0;20,64
CALZIFICIO ILARY SRL;PR03550019;;;0;601,74
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;;;NR;;221,88
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;;;;;
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359040/20XEX1028;40/2 ELAS RIT FLEXI PA 66 - GRIGIO TOPO 105;KG;49,4100008010864;706,57
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359040/20XFL1001;40/2 ELAS RIT FLEXY PA 6 - NERO;KG;50,5400006771088;606,48
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359070/30XFL1001;70/3 ELAS RIT FLEXY PA 6 - NERO;KG;662,019998550415;6993,96
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359070/30XFL1004;70/3 ELAS RIT FLEXY PA 6 - E 33 ROSSO;KG;444,379998207092;4729,87
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359070/30XFL1009;70/3 ELAS RIT FLEXY PA 6 - E 1 CANDIDO;KG;366,810003519058;3939,77
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359070/30XFL1016;70/3 ELAS RIT FLEXY PA 6 - 1056 DK. GREEN;KG;41,1500005722046;432,08
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359070/30XFL1026;70/3 ELAS RIT FLEXY PA 6 - GS682;KG;41,9899997711182;449,29
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359070/60XP61004;70/6 ELAS RIT PA 6 - E 33 ROSSO;KG;51,6700005531311;687,21
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359781820ITP1008;78/18X2 INT. PA6 TINTO PASTA - NERO 1000;KG;19,2199993133545;143,19
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359781820ITP1020;78/18X2 INT. PA6 TINTO PASTA - ARDESIA 1038;KG;21,6200008392334;209,71
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359781820ITP1021;78/18X2 INT. PA6 TINTO PASTA - SILVER 1021 ;KG;44,9600009918213;387,33
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359781820ITP1022;78/18X2 INT. PA6 TINTO PASTA - ROSSO 1005;KG;43,5900001525879;446,36
(NON USARE) CALZIFICIO CHIARA di Giannelli Marco;PF0359781820ITP1027;78/18X2 INT. PA6 TINTO PASTA - ANTRACITE 1023;KG;22,2299995422363;215,63
DEA DI GRAZIELLA FRANCIOSO;;;;;
DEA DI GRAZIELLA FRANCIOSO;PF0376070/20IP61000;70/2 ELAS INT. PA 6 - GREGGIO;KG;980,510001182556;6499,87
INTERSOCKS S.R.L. a Socio Unico;;;NR;;106,49
INTERSOCKS S.R.L. a Socio Unico;;;;;
INTERSOCKS S.R.L. a Socio Unico;PF0388070/10AEX1005;70/1 EL AP FLEXI PA 66 - 37387 PIETRA M102;KG;29,4300000667572;412,02
INTERSOCKS S.R.L. a Socio Unico;PF0388070/10AEX1096;70/1 EL AP FLEXI PA 66 - 37388 OLIVA KONA V140;KG;43,8100004196167;700,96
INTERSOCKS S.R.L. a Socio Unico;PF0388070/20XFL1000;70/2 ELAS RIT FLEXY PA 6 - 37047 ABYSS;KG;19,9199995994568;212,15
INTERSOCKS S.R.L. a Socio Unico;PF0388070/20XFL1004;70/2 ELAS RIT FLEXY PA 6 - 31695 OLIVA V140;KG;89,0299997329712;941,63
INTERSOCKS S.R.L. a Socio Unico;PF0388070/20XFL1005;70/2 ELAS RIT FLEXY PA 6 - 30976 PIETRA M102;KG;68,7399997711182;732,09
INTERSOCKS S.R.L. a Socio Unico;PF0388070/20XFL1006;70/2 ELAS RIT FLEXY PA 6 - 33303 GIALLO CORN G065;KG;44,970000743866;472,19
INTERSOCKS S.R.L. a Socio Unico;PF0388070/20XFL1007;70/2 ELAS RIT FLEXY PA 6 - 31319 LILLA SILK V012;KG;52,4399995803833;550,62
INTERSOCKS S.R.L. a Socio Unico;PF0388070/20XFL1012;70/2 ELAS RIT FLEXY PA 6 - 37243 FATHOM J011;KG;18,9000005722046;201,29
INTERSOCKS S.R.L. a Socio Unico;PF0388070/20XFL1047;70/2 ELAS RIT FLEXY PA 6 - 38864 COVE B903;KG;41,2000007629395;432,61
INTERSOCKS S.R.L. a Socio Unico;PF0388070/20XFL1083;70/2 ELAS RIT FLEXY PA 6 - 39018 SUEDE R089;KG;49,7100005149841;529,41
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1046;70/3 ELAS RIT FLEXY PA 6 - 37566 ROSA HORTENSIA 8124 R046;KG;50,7800006866455;533,21
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1051;70/3 ELAS RIT FLEXY PA 6 - 37597 FATHOM J011;KG;42,3500009775162;444,68
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1067;70/3 ELAS RIT FLEXY PA 6 - 37858 OLIVA KONA V140;KG;51,760000705719;517,6
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1111;70/3 ELAS RIT FLEXY PA 6 - 37711 GIALLO CORN G065;KG;52,2499995231628;522,5
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1112;70/3 ELAS RIT FLEXY PA 6 - 39371 ABYSS V001;KG;42,1999998092651;443,11
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1113;70/3 ELAS RIT FLEXY PA 6 - 37029 RUGINE CORTESA;KG;138,140000343323;1489,82
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1115;70/3 ELAS RIT FLEXY PA 6 - 37714 LILLA SILK V012;KG;43,7799997329712;466,26
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1117;70/3 ELAS RIT FLEXY PA 6 - 38194 WILF ROSE V073;KG;85,8399991989136;914,2
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1118;70/3 ELAS RIT FLEXY PA 6 - 39647 SUEDE R089;KG;80,9100015163422;861,7
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1119;70/3 ELAS RIT FLEXY PA 6 - 36937 VERDE BENETTON ;KG;20,3000001907349;216,19
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1120;70/3 ELAS RIT FLEXY PA 6 - 37001 GRANATE B223;KG;41,6999998092651;467,05
INTERSOCKS S.R.L. a Socio Unico;PF0388070/30XFL1121;70/3 ELAS RIT FLEXY PA 6 - 38106 ROYAL 6080;KG;40,4300003051758;452,81
INTERSOCKS S.R.L. a Socio Unico;PF0388070/40XFL1110;70/4 ELAS RIT FLEXY PA 6 - 37741 GRIGIO G901;KG;205,299999237061;2155,69
INTERSOCKS S.R.L. a Socio Unico;PF0388070/40XFL1116;70/4 ELAS RIT FLEXY PA 6 - 38336 SULPHUR SPRING G029;KG;49,3899998664856;533,42
INTERSOCKS S.R.L. a Socio Unico;PF03880786A0I661114;78/68/2 AMNI SOUL ECO INT. PA 66 - 39261 NERO N023;KG;22,5699996948242;519,11
INTERSOCKS S.R.L. a Socio Unico;PF0388401220XFL1073;40/12/2 YESS GREEN GRS 100 RIT FLEXY PA 6 - NERO;KG;56,7299997806549;992,79
INTERSOCKS S.R.L. a Socio Unico;PF0388706840XFL1073;70/68/2 YESS GREEN GRS 100 RIT FLEXY PA 6 - NERO;KG;51,6200001239777;748,5
INTERSOCKS S.R.L. a Socio Unico;PR03880019;;;0;222,24
GEVAERT BANDWEVERIJ NV;;;;;
GEVAERT BANDWEVERIJ NV;PF0420070/20X661024;70/2 ELAS RIT PA 66 - SEVILLA 359;KG;110,06999874115;1122,73
GEVAERT BANDWEVERIJ NV;PF0420070/20XEX1000;70/2 ELAS RIT FLEXI PA 66 - DONKERGRIJS 241;KG;469,730000495911;5871,71
GEVAERT BANDWEVERIJ NV;PF0420070/20XEX1008;70/2 ELAS RIT FLEXI PA 66 - NAVY 242;KG;473,240001678467;5995,08
GEVAERT BANDWEVERIJ NV;PF0420070/20XFL1000;70/2 ELAS RIT FLEXY PA 6 - DONKERGRIJS 241;KG;644,179997682571;7988,17
GEVAERT BANDWEVERIJ NV;PF0420070/20XFL1006;70/2 ELAS RIT FLEXY PA 6 - GRIJS 223;KG;81,1600017547607;973,92
GEVAERT BANDWEVERIJ NV;PF0420070/20XFL1008;70/2 ELAS RIT FLEXY PA 6 - NAVY 242;KG;307,050002098083;3776,2
GEVAERT BANDWEVERIJ NV;PF0420070/20XFL1013;70/2 ELAS RIT FLEXY PA 6 - KAKI 273;KG;154,370000123978;1945,07
GEVAERT BANDWEVERIJ NV;PF0420070/20XFL1015;70/2 ELAS RIT FLEXY PA 6 - CIEL 396;KG;80,1999998092651;922,32
GEVAERT BANDWEVERIJ NV;PF0420070/20XFL1016;70/2 ELAS RIT FLEXY PA 6 - LICHTGRIJS 239;KG;163,640000343323;2014,32
GEVAERT BANDWEVERIJ NV;PF0420070/20XFL1020;70/2 ELAS RIT FLEXY PA 6 - BLAUW 314;KG;81,1699991226196;1022,73
GEVAERT BANDWEVERIJ NV;PF0420070/20XFL1023;70/2 ELAS RIT FLEXY PA 6 - KOBALT 387;KG;156,599999427795;1800,93
GEVAERT BANDWEVERIJ NV;PF0420070/20XFL1028;70/2 ELAS RIT FLEXY PA 6 - CARBON 400;KG;81,8400001525879;1031,19
GEVAERT BANDWEVERIJ NV;PF0420070/20XP61000;70/2 ELAS RIT PA 6 - DONKERGRIJS 241;KG;155,090000152588;1550,9
GEVAERT BANDWEVERIJ NV;PR04200010;;;0;1594,13
CALZIFICIO PRISCO SRL;;;KG;53,0999984741211;-982,35
CALZIFICIO PRISCO SRL;;;;0;0
CALZIFICIO PRISCO SRL;PF0424040/20XEX1000;40/2 ELAS RIT FLEXI PA 66 - BLU;KG;114,300001144409;2022,27
CALZIFICIO PRISCO SRL;PF0424040/20XEX1012;40/2 ELAS RIT FLEXI PA 66 - NERO;KG;182,700000286102;3121,25
CALZIFICIO PRISCO SRL;PF0424040/20XEX1020;40/2 ELAS RIT FLEXI PA 66 - NAVY;KG;38,8500001430511;672,11
CALZIFICIO PRISCO SRL;PF0424040/20XEX1044;40/2 ELAS RIT FLEXI PA 66 - CANDIDO;KG;39,3999996185303;681,63
CALZIFICIO PRISCO SRL;PF0424040/20XEX1070;40/2 ELAS RIT FLEXI PA 66 - GRIGIO 10;KG;29,7199993133545;514,16
CALZIFICIO PRISCO SRL;PF0424040/20XEX1107;40/2 ELAS RIT FLEXI PA 66 - ADRIATICO;KG;25,7300000190735;434,84
CALZIFICIO PRISCO SRL;PF0424040/20XEX1108;40/2 ELAS RIT FLEXI PA 66 - BRUCIATO 92;KG;16,1300001144409;279,05
CALZIFICIO PRISCO SRL;PF0424070/10AEX1000;70/1 EL AP FLEXI PA 66 - BLU;KG;78,0700002908707;1077,57
CALZIFICIO PRISCO SRL;PF0424070/10AEX1012;70/1 EL AP FLEXI PA 66 - NERO;KG;34,6100006103516;484,54
CALZIFICIO PRISCO SRL;PF0424070/10AEX1044;70/1 EL APERTO FLEXI PA 66 - E1 BIANCO;KG;218,839998245239;3091,2
CALZIFICIO PRISCO SRL;PF0424070/10AEX1109;70/1 EL AP FLEXI PA 66 - TALPA 38;KG;20,2400002479553;313,73
CALZIFICIO PRISCO SRL;PF0424070/20XEX1000;70/2 ELAS RIT FLEXI PA 66 - BLU;KG;379,710000991821;5364,43
CALZIFICIO PRISCO SRL;PF0424070/20XEX1012;70/2 ELAS RIT FLEXI PA 66 - NERO;KG;426,590000391006;5787,98
CALZIFICIO PRISCO SRL;PF0424070/20XEX1019;70/2 ELAS RIT FLEXI PA 66 - ANTRACITE;KG;40,8199996948242;557,2
CALZIFICIO PRISCO SRL;PF0424070/20XEX1020;70/2 ELAS RIT FLEXI PA 66 - NAVY;KG;149,510000348091;2007,76
CALZIFICIO PRISCO SRL;PF0424070/20XEX1027;70/2 ELAS RIT FLEXI PA 66 - OMBRA;KG;85,8900003433228;1155,28
CALZIFICIO PRISCO SRL;PF0424070/20XEX1028;70/2 ELAS RIT FLEXI PA 66 - FUME';KG;122,98999941349;1703,94
CALZIFICIO PRISCO SRL;PF0424070/20XEX1031;70/2 ELAS RIT FLEXI PA 66 - TOPO;KG;42,9799997806549;586,68
CALZIFICIO PRISCO SRL;PF0424070/20XEX1044;70/2 ELAS RIT FLEXI PA 66 - CANDIDO;KG;482,090003013611;6647,55
CALZIFICIO PRISCO SRL;PF0424070/20XEX1066;70/2 ELAS RIT FLEXI PA 66 - PERLA 3063;KG;42,8500003814697;516,35
CALZIFICIO PRISCO SRL;PF0424070/20XEX1072;70/2 ELAS RIT FLEXI PA 66 - SABBIA 13;KG;44,7300004959106;610,57
CALZIFICIO PRISCO SRL;PF0424070/20XEX1073;70/2 ELAS RIT FLEXI PA 66 - RUBINO;KG;36,9200000762939;489,2
CALZIFICIO PRISCO SRL;PF0424070/20XEX1074;70/2 ELAS RIT FLEXI PA 66 - PANNA 1/31;KG;42;556,51
CALZIFICIO PRISCO SRL;PF0424070/20XEX1083;70/2 ELAS RIT FLEXI PA 66 - FIORDO;KG;37,7399997711182;515,15
CALZIFICIO PRISCO SRL;PF0424070/20XEX1085;70/2 ELAS RIT FLEXI PA 66 - PERLA 1/40;KG;41,1800003051758;562,11
CALZIFICIO PRISCO SRL;PF0424070/20XEX1103;70/2 ELAS RIT FLEXI PA 66 - GRIGIO 1045;KG;47,1199989318848;687,95
CALZIFICIO PRISCO SRL;PF0424070/20XEX1107;70/2 ELAS RIT FLEXI PA 66 - ADRIATICO;KG;15,1800000667572;201,13
CALZIFICIO PRISCO SRL;PF0424070/20XEX1108;70/2 ELAS RIT FLEXI PA 66 - BRUCIATO 92;KG;20,7200002670288;282,83
CALZIFICIO PRISCO SRL;PF0424070/20XEX1109;70/2 ELAS RIT FLEXI PA 66 - TALPA 38;KG;25,3700008392334;380,55
CALZIFICIO PRISCO SRL;PF0424563410S661002;56/34/1 FLEXY RIT SIN PA 66 - CANDIDO;KG;38,8299994468689;753,3
CALZIFICIO PRISCO SRL;PF0424563410S661008;56/34/1 FLEXY RIT SIN PA 66 - COLLEGE;KG;76,0600008964539;1352,69
CALZIFICIO PRISCO SRL;PF0424563410S661009;56/34/1 FLEXY RIT SIN PA 66 - NERO;KG;143,640000343323;1436,4
CALZIFICIO PRISCO SRL;PF0424563410S661030;56/34/1 FLEXY RIT SIN PA 66 - CASPIO;KG;34,8900012969971;676,86
CALZIFICIO PRISCO SRL;PF0424563410S661033;56/34/1 FLEXY RIT SIN PA 66 - PRINCIPE;KG;35,710000038147;585,64
CALZIFICIO PRISCO SRL;PF0424784610XTC1013;78/46/1 ELAS RIT TACTEL - NERO;KG;236,770002484322;2367,7
CALZIFICIO PRISCO SRL;PF0424851TA0IEX1001;85/92/1 TACTEL INT. FLEXI PA 66 - GHIAIA;KG;84,5300006866455;1481,78
CALZIFICIO PRISCO SRL;PF0424851TA0IEX1002;85/92/1 TACTEL INT. FLEXI PA 66 - CANDIDO;KG;231,699999570847;4307,71
CALZIFICIO PRISCO SRL;PF0424851TA0IEX1008;85/92/1 TACTEL INT. FLEXI PA 66 - COLLEGE;KG;94,4500000476837;1837,1
CALZIFICIO PRISCO SRL;PF0424851TA0IEX1011;85/92/1 TACTEL INT. FLEXI PA 66 - ACCIAIO;KG;39,7800006866455;735,93
CALZIFICIO PRISCO SRL;PF0424851TA0IEX1013;85/92/1 TACTEL INT. FLEXI PA 66 - NERO;KG;206,999999046326;3868,98
CALZIFICIO PRISCO SRL;PF0424851TA0IEX1014;85/92/1 TACTEL INT. FLEXI PA 66 - FUME';KG;41,6199998855591;753,32
CALZIFICIO PRISCO SRL;PF0424851TA0IEX1024;85/92/1 TACTEL INT. FLEXI PA 66 - ANTRACITE;KG;46,0200002789497;851,38
CALZIFICIO PRISCO SRL;PF0424851TA0IEX1026;85/92/1 TACTEL INT. FLEXI PA 66 - MARRONE;KG;41,3400001525879;764,79
CALZIFICIO PRISCO SRL;PF0424851TA0IEX1030;85/92/1 TACTEL INT. FLEXI PA 66 - CASPIO;KG;42,4799997806549;785,89
CALZIFICIO PRISCO SRL;PR04240019;;;0;59,44
RIMTEKS  A.S.;;;KG;38,960000038147;-543,83
RIMTEKS  A.S.;;;;0;0
RIMTEKS  A.S.;PF0431110360APF1032;110/36 SO APE PES - OPTIC WHITE;KG;13,3899998664856;180,77
RIMTEKS  A.S.;PF0431110360APF1033;110/36 SO APE PES - BLACK;KG;12,4100000858307;198,56
RIMTEKS  A.S.;PF0431167480APF1032;150/48 SO APE PES - OPTIC WHITE;KG;13,1599998474121;164,5
BVBA BEERNAERT;;;NR;;375
BVBA BEERNAERT;;;;;
BVBA BEERNAERT;PF0435040/20XEX1000;40/2 ELAS RIT FLEXI PA 66 - BLACK;KG;31,75;368,3
BVBA BEERNAERT;PF0435070/20XEX1000;70/2 ELAS RIT FLEXI PA 66 - BLACK;KG;214,629999399185;2296,33
BVBA BEERNAERT;PF0435070/20XEX1001;70/2 ELAS RIT FLEXI PA 66 - GREEN DERBY B.P.82779/730249;KG;79,7899994850159;813,87
BVBA BEERNAERT;PF0435070/20XEX1002;70/2 ELAS RIT FLEXI PA 66 - MATELOT B.P. 99229/721001;KG;99,2199997901917;1012,03
BVBA BEERNAERT;PF0435070/20XEX1004;70/2 ELAS RIT FLEXI PA 66 - WHITE;KG;44,2200002670288;451,05
BVBA BEERNAERT;PF0435070/20XEX1005;70/2 ELAS RIT FLEXI PA 66 - KHAKI 708801;KG;40,9100003242493;417,28
BVBA BEERNAERT;PF0435070/20XEX1007;70/2 ELAS RIT FLEXI PA 66 - ANTHRACITE 707401;KG;39,6799998283386;404,73
BVBA BEERNAERT;PF0435070/20XEX1015;70/2 ELAS RIT FLEXI PA 66 - DARKGREEN 78;KG;44,1500005722046;450,34
BVBA BEERNAERT;PF0435070/20XFL1000;70/2 ELAS RIT FLEXY PA 6 - BLACK;KG;14,3400001525879;157,74
BVBA BEERNAERT;PF0435070/20XFL1001;70/2 ELAS RIT FLEXY PA 6 - GREEN DERBY B.P.82779/730249;KG;40,7399997711182;480,74
BVBA BEERNAERT;PF0435070/20XFL1016;70/2 ELAS RIT FLEXY PA 6 - HORIZON;KG;40,0000004768372;472
BVBA BEERNAERT;PR04350010;;;0;150
NUOVA CALZE REGIA SRL;;;KG;143,029998779297;-2574,54
NUOVA CALZE REGIA SRL;;;;0;0
NUOVA CALZE REGIA SRL;PF0451070/20XRF1026;70/2 ELAS RIT RENYCLE 100% GRS FLEXY PA 6 - BIANCO CA010;KG;73,6200008392334;1251,54
NUOVA CALZE REGIA SRL;PF0451070/20XRF1028;70/2 ELAS RIT RENEW GRS 100 FLEXY PA 6 - NERO GS005;KG;150,820000648499;2563,94
NUOVA CALZE REGIA SRL;PF0451070/20XRF1029;70/2 ELAS RIT RENYCLE 100% GRS FLEXY PA 6 - E 62 PIRITE;KG;41,0000014305115;697
NUOVA CALZE REGIA SRL;PF0451070/30XFL1026;70/3 ELAS RIT FLEXY PA 6 - BIANCO CA010;KG;479,970000743866;5039,75
NUOVA CALZE REGIA SRL;PF0451702YG0XFL1002;70/2 ELAS YESS GREEN GRS100 RIT FLEXY PA 6 - NERO GS005;KG;713,280001401901;12839,04
NUOVA CALZE REGIA SRL;PF0451782TA0IEX1002;78/48/2 EL TACTEL INT. FLEXI PA 66 - NERO;KG;174,310000419617;3224,76
NUOVA CALZE REGIA SRL;PF0451782TA0IEX1025;78/48/2 EL TACTEL INT. FLEXI PA 66 - ANTRACITE 104;KG;26,2699995040894;486
NUOVA CALZE REGIA SRL;PF0451784620XEX1002;78/46/2 ELAS RIT FLEXI PA 66 - NERO;KG;41,4799995422363;767,39
NUOVA CALZE REGIA SRL;PF0451786820(RE1001;78/68/2  INT.SD RENYCLE 100% GRS PA 6 - GREGGIO;KG;584,990001678467;7604,87
NUOVA CALZE REGIA SRL;PF0451786820(RE1002;78/68/2  INT.SD RENYCLE 100% GRS PA 6 - NERO;KG;617,47999894619;11114,64
NUOVA CALZE REGIA SRL;PF045178SQS0I661002;78/68/2 QSKIN INT. PA 66 - NERO;KG;65,7699995040894;1183,86
NY - NEW YARN SRL;;;KG;138,339998006821;-1672,98
NY - NEW YARN SRL;;;NR;;113,43
NY - NEW YARN SRL;;;;0;0
NY - NEW YARN SRL;PF0457040/10A661006;40/1 ELAS APE PA 66 - 2223 OLTREMARE;KG;51,9999995231628;699,4
NY - NEW YARN SRL;PF0457040/10A661014;40/1 ELAS APE PA 66 - C900 JEANS;KG;43,3200006484985;582,65
NY - NEW YARN SRL;PF0457040/20XEX1016;40/2 ELAS RIT FLEXI PA 66 - GRAFITE 9240;KG;100,119999885559;1601,92
NY - NEW YARN SRL;PF0457040/20XEX1037;40/2 ELAS RIT FLEXI PA 66 - GRIGIO EMME;KG;54,9900002479553;637,89
NY - NEW YARN SRL;PF0457040/20XFL1005;40/2 ELAS RIT FLEXY PA 6 - 400 GHISA;KG;897,310000777245;10319,29
NY - NEW YARN SRL;PF0457040/20XFL1012;40/2 ELAS RIT FLEXY PA 6 - 417 ARGENTO - TONO NUOVO;KG;389,479998707771;4479,11
NY - NEW YARN SRL;PF0457040/20XP61005;40/2 ELAS RIT PA 6 - 400 GHISA;KG;302,460000991821;3478,37
NY - NEW YARN SRL;PF0457070/10AEX1075;70/1 EL AP FLEXI PA 66 - BORDO' A CAMPIONE;KG;18,1000003814697;223,53
NY - NEW YARN SRL;PF0457070/10XEX1016;70/1 ELAS RIT FLEXI PA 66 - GRAFITE 9240;KG;16,0299999713898;169,92
NY - NEW YARN SRL;PF0457070/10XEX1033;70/1 ELAS RIT FLEXI PA 66 - DARK NAVY 19-4010 TCX;KG;25,6200004220009;316,41
NY - NEW YARN SRL;PF0457070/10XEX1034;70/1 ELAS RIT FLEXI PA 66 - PHANTOM 19-4205 TCX;KG;78,3700006008148;967,87
NY - NEW YARN SRL;PF0457070/10XEX1045;70/1 ELAS RIT FLEXI PA 66 - VERDE ARMY;KG;57,9600005149841;715,81
NY - NEW YARN SRL;PF0457070/10XEX1076;70/1 ELAS RIT FLEXI PA 66 - SALVIA 143;KG;43,0100002288818;666,66
NY - NEW YARN SRL;PF0457070/20XEX1002;70/2 ELAS RIT FLEXI PA 66 - GRIGIO 431/C;KG;103,339999198914;1291,76
NY - NEW YARN SRL;PF0457070/20XFL1033;70/2 ELAS RIT FLEXY PA 6 - DARK NAVY 19-4010 TCX;KG;25,9000005722046;251,23
NY - NEW YARN SRL;PF0457078240IRF1063;78/24/1  INT. RENYCLE 100% GRS FLEXY PA 6 - NERO;KG;55,6900006532669;835,35
NY - NEW YARN SRL;PF0457078240IRF1070;78/24/1  INT. RENYCLE 100% GRS FLEXY PA 6 - GRIGIO TOPO 2011;KG;142,650000095367;2159,49
NY - NEW YARN SRL;PF0457078240XRF1064;78/24/1  RIT RENYCLE 100% GRS FLEXY PA 6 - ANTRACITE 2010;KG;150,359999299049;2435,82
Winsocks srl;;;KG;921,570026397705;-635,18
Winsocks srl;;;;0;0
Winsocks srl;PF0463070/20XFL1041;70/2 ELAS RIT FLEXY PA 6 - E 23 CIOCCOLATO;KG;39,6000008583069;396
Winsocks srl;PF0463070/30XFL1002;70/3 ELAS RIT FLEXY PA 6 - E 3 NERO;KG;1041,88000607491;10536,43
Winsocks srl;PF0463070/30XFL1004;70/3 ELAS RIT FLEXY PA 6 - ROSSO E33;KG;372,870000839233;3778,22
Winsocks srl;PF0463070/30XFL1005;70/3 ELAS RIT FLEXY PA 6 - ANTRACITE E4;KG;948,950001716614;9799,25
Winsocks srl;PF0463070/30XFL1006;70/3 ELAS RIT FLEXY PA 6 - ARANCIO E 35;KG;166,23999786377;1745,71
Winsocks srl;PF0463070/30XFL1007;70/3 ELAS RIT FLEXY PA 6 - ROYAL 6080;KG;166,049999237061;1611,41
Winsocks srl;PF0463070/30XFL1008;70/3 ELAS RIT FLEXY PA 6 - E 1 CANDIDO;KG;1151,72999715805;11389,97
Winsocks srl;PF0463070/30XFL1009;70/3 ELAS RIT FLEXY PA 6 - E 80 CHERRY;KG;397,67000246048;4029,2
Winsocks srl;PF0463070/30XFL1013;70/3 ELAS RIT FLEXY PA 6 - E 53 CICLAMINO;KG;157,840000629425;1533,72
Winsocks srl;PF0463070/30XFL1014;70/3 ELAS RIT FLEXY PA 6 - E 12 NAVY;KG;615,860000133514;6308,94
Winsocks srl;PF0463070/30XFL1016;70/3 ELAS RIT FLEXY PA 6 - NARANAIA FLUOR 8142;KG;39,5999994277954;435,6
Winsocks srl;PF0463070/30XFL1017;70/3 ELAS RIT FLEXY PA 6 - E 74 AMBRA;KG;134,049999237061;1349,56
Winsocks srl;PF0463070/30XFL1018;70/3 ELAS RIT FLEXY PA 6 - E 67 KAKI;KG;143,029999494553;1433,16
Winsocks srl;PF0463070/30XFL1019;70/3 ELAS RIT FLEXY PA 6 - OLIVA 8121 LEFERON;KG;83,8599996566772;860,25
Winsocks srl;PF0463070/30XFL1020;70/3 ELAS RIT FLEXY PA 6 - PINO E 42;KG;440,590000152588;4414,69
Winsocks srl;PF0463070/30XFL1021;70/3 ELAS RIT FLEXY PA 6 - KAKI 5404;KG;303,020001888275;3260,41
Winsocks srl;PF0463070/30XFL1022;70/3 ELAS RIT FLEXY PA 6 - TURQUESA 4562;KG;82,8399987220764;778,71
Winsocks srl;PF0463070/30XFL1023;70/3 ELAS RIT FLEXY PA 6 - E 91 MARMO;KG;122,510000109673;1270,37
Winsocks srl;PF0463070/30XFL1024;70/3 ELAS RIT FLEXY PA 6 - AZUL CLARO 4337;KG;163,099999427795;1634,27
Winsocks srl;PF0463070/30XFL1025;70/3 ELAS RIT FLEXY PA 6 - METALLIC 8118;KG;633,54000043869;6541,46
Winsocks srl;PF0463070/30XFL1026;70/3 ELAS RIT FLEXY PA 6 - ELEFANTE 8111;KG;488,899998188019;5190,36
Winsocks srl;PF0463070/30XFL1027;70/3 ELAS RIT FLEXY PA 6 - MARRON 1231;KG;81,6500005722046;767,5
Winsocks srl;PF0463070/30XFL1028;70/3 ELAS RIT FLEXY PA 6 - MARGHERITA E 52;KG;82,0699992179871;822,33
Winsocks srl;PF0463070/30XFL1031;70/3 ELAS RIT FLEXY PA 6 - AZAFATA 0890 ;KG;250,070000886917;2588,37
Winsocks srl;PF0463070/30XFL1032;70/3 ELAS RIT FLEXY PA 6 - VERDE MELA 425;KG;101,930000305176;1021,33
Winsocks srl;PF0463070/30XFL1033;70/3 ELAS RIT FLEXY PA 6 - E 63 ACCIAIO;KG;17,9200003147125;180,1
Winsocks srl;PF0463070/30XFL1034;70/3 ELAS RIT FLEXY PA 6 - E 56 MARINA;KG;39,6000003814697;436,39
Winsocks srl;PF0463070/30XFL1038;70/3 ELAS RIT FLEXY PA 6 - VS064;KG;1,00999999046326;30
Winsocks srl;PF0463070/30XFL1039;70/3 ELAS RIT FLEXY PA 6 - RV888;KG;1,00999999046326;30
Winsocks srl;PF0463070/30XFL1040;70/3 ELAS RIT FLEXY PA 6 - GRIGIO PERLA;KG;41,5700001716614;419,86
